Country,year,Top10,Top5,Top1,Top01,Top10Can,Top5Can,Top1Can,Top01Can,Top10excap,Top10incap,Top5excap,Top5incap,Top1excap,Top1incap,Top01excap,Top01incap,Top10P,Top5P,Top1P,Top01P,Top10Pexcap,Top5Pexcap,Top1Pexcap,Top01Pexcap,Top10Pincap,Top5Pincap,Top1Pincap,Top01Pincap,Unemp,Unemployment,Taxrev,TaxICP,TaxIndICP,growth,GDPPCcur,exports,GDPdeflator,imports,GDPcons,GDPPCcons,system,execrlc,pr,rightwing,majoritarian,current_quinn,capital_quinn,epl,uc,sing3b,TopIncomeTaxRate,cellphone,computer,xlpopulation,SMC_GDP,PrivCreditGDP_MB,BDepGDP,FinDepGDP,BCred_Dep,PrivCreditGDP_MBFin,kaopen,ka_open,DFS,SM,uk_mom,frsp_mom,scan_mom,ger_mom,civ_com,rule_law,entrybarriers,bankingsuperv,securitymarkets,finreform,reform,large_reform,gini,gini_d,gini_m,SM_cap_2,SM_cap_2panel,stock_price,stocks,leftwing,Top10_5,Top10_1,Top10_01,Top5_1,Top5_01,Top1_01,country,gini_net,gini_net_se,gini_net_95ub,gini_net_95lb,gini_market,gini_market_se,gini_market_95ub,gini_market_95lb,rel_red,rel_red_se,rel_red_95ub,rel_red_95lb,abs_red,abs_red_se,abs_red_95ub,abs_red_95lb,ccode
"Denmark",2003,25.43,15.91,5.5,1.37,,,,,25.43,,15.91,,5.5,,1.37,,25.43,15.91,5.5,1.37,25.43,15.91,5.5,1.37,,,,,5.4065457,5.4065456,46.8,28.1,24.9,.39009134,40458.771,43.877401,1.4817817,37.082278,2.516e+11,46678.671,"Parliamentary","Right",1,1,0,,,.46666667,,62.3,.59,,,,50.47815,147.9808,48.627899,48.627899,304.23529,147.9808,2.4217641,1,1,1,0,0,1,0,1,10,3,3,3,21,0,0,,,,1.216e+11,1.216e+11,53.93,53.903849,0,9.5200005,19.93,24.059999,10.41,14.54,4.1300001,"Denmark",22.647858,.31587324,23.26697,22.028746,43.943356,.70758241,45.330215,42.556496,48.456997,.52264309,49.481377,47.432617,21.295498,.50098646,22.277431,20.313564,3
"Denmark",2004,25.440001,15.95,5.5700002,1.4299999,,,,,25.440001,,15.95,,5.5700002,,1.4299999,,25.440001,15.95,5.5700002,1.4299999,25.440001,15.95,5.5700002,1.4299999,,,,,5.5077459,5.5077457,47.8,28.9,24.2,2.6389511,46487.825,43.801741,2.0719838,38.336364,2.583e+11,47786.842,"Parliamentary","Right",1,1,0,,,,,,.59,,,,58.41652,152.1041,50.43708,50.43708,299.1499,152.1041,2.4217641,1,1,1,0,0,1,0,1,10,3,3,3,21,0,0,,,,1.513e+11,1.513e+11,69.00014,68.992843,0,9.4900007,19.870001,24.01,10.379999,14.52,4.1400003,"Denmark",22.803486,.09140385,22.982637,22.624334,44.717781,.08982195,44.893833,44.541729,49.005783,.17575043,49.350254,48.661312,21.914297,.08958478,22.089884,21.73871,3
"Denmark",2005,25.66,16.17,5.7800002,1.58,,,,,25.66,,16.17,,5.7800002,,1.58,,25.66,16.17,5.7800002,1.58,25.66,16.17,5.7800002,1.58,,,,,4.8298863,4.8298864,49.5,30.4,24.2,2.4370295,48816.754,47.395554,2.8946892,41.824805,2.646e+11,48816.754,"Parliamentary","Right",1,1,0,,,,,,.59,,,,64.18604,161.63319,54.60881,54.60881,293.20679,161.63319,2.4217641,1,1,1,0,0,1,0,1,10,3,3,3,21,0,0,23.200001,.23199999,.41600001,,1.700e+13,89.6562,90.082183,0,9.4899998,19.879999,24.08,10.389999,14.59,4.2000003,"Denmark",23.270458,.28397056,23.82704,22.713877,44.444389,.58191037,45.584934,43.303844,47.639603,.3564868,48.338318,46.940887,21.173929,.36848223,21.896154,20.451704,3
"Denmark",2006,25.73,16.27,5.9099998,1.67,,,,,25.73,,16.27,,5.9099998,,1.67,,25.73,16.27,5.9099998,1.67,25.73,16.27,5.9099998,1.67,,,,,3.8970127,3.8970127,48.1,29,24,3.7967426,52041.193,50.534643,2.1824051,46.612999,2.746e+11,50503.949,"Parliamentary","Right",1,1,0,,,,,,.59,,,,75.2132,174.75661,58.346851,58.346851,305.36139,174.75661,2.4217641,1,,,0,0,1,0,1,10,,,,,,,23.9,.23899999,.41499999,,1.957e+13,106.8545,107.34858,0,9.4599991,19.82,24.059999,10.360001,14.6,4.2399998,"Denmark",23.631895,.25049722,24.122869,23.140921,44.187298,.48180148,45.13163,43.242966,46.517712,.31412244,47.133392,45.902031,20.555403,.29886639,21.14118,19.969625,3
"Denmark",2007,26.01,16.540001,6.1199999,1.8,,,,,26.01,,16.540001,,6.1199999,,1.8,,26.01,16.540001,6.1199999,1.8,26.01,16.540001,6.1199999,1.8,,,,,3.8009829,3.800983,47.7,28.6,24.7,.82441753,58501.129,51.336312,2.5155477,48.50224,2.769e+11,50694.998,"Parliamentary","Right",1,1,0,,,,,,.59,,,,85.02055,190.6441,62.26889,62.26889,306.89041,190.6441,2.4217641,1,,,0,0,1,0,1,10,,,,,,,24.6,.24600001,.414,,1.992e+13,132.4322,132.77566,0,9.4699993,19.889999,24.210001,10.420001,14.740001,4.3199997,"Denmark",23.808821,.11883089,24.041729,23.575912,43.605312,.08981186,43.781345,43.429279,45.399357,.2263772,45.843056,44.955658,19.79649,.09877927,19.990097,19.602882,3
"Denmark",2008,26.17,16.6,6.0500002,1.71,,,,,26.17,,16.6,,6.0500002,,1.71,,26.17,16.6,6.0500002,1.71,26.17,16.6,6.0500002,1.71,,,,,3.4337101,3.4337101,46.6,28.2,24.5,-.71795593,64181.606,53.847771,4.0983957,50.571696,2.749e+11,50036.179,"Parliamentary","Right",1,1,0,,,,,,.59,,,,63.44979,208.1418,67.115822,67.115822,313.18149,208.1418,2.4217641,1,,,0,0,1,0,1,10,,,,,,,24.200001,.242,.405,,1.159e+13,102.3975,101.19235,0,9.5699997,20.119999,24.459999,10.55,14.89,4.3400002,"Denmark",24.180344,.29307094,24.754763,23.605925,44.5051,.63931912,45.758167,43.252033,45.665077,.43155974,46.510933,44.819221,20.324757,.42697832,21.161634,19.487879,3
"Denmark",2009,25.440001,15.84,5.4400001,1.36,,,,,25.440001,,15.84,,5.4400001,,1.36,,25.440001,15.84,5.4400001,1.36,25.440001,15.84,5.4400001,1.36,,,,,6.007307,6.0073071,46.4,28.3,25.5,-5.0879361,57895.861,46.716979,.47623789,42.360347,2.609e+11,47236.938,"Parliamentary","Right",1,1,0,,,,,,,,,,50.32154,,65.930122,65.930122,,,2.4217641,1,,,0,0,1,0,1,10,,,,,,,23.799999,.23800001,.40799999,,1.508e+13,75.07384,75.352812,0,9.6000004,20,24.08,10.4,14.48,4.0799999,"Denmark",24.408167,.27262416,24.942511,23.873823,45.377914,.58077687,46.516235,44.239594,46.208942,.3857373,46.964989,45.452896,20.969748,.38602594,21.726358,20.213137,3
"Finland",1971,,24.83,9.2600002,,,,,,,,,,,,,,,24.83,9.2600002,,,,,,,,,,2.4229075,2.4229076,32.8,14.4,13,2.3569203,2718.2076,22.551343,7.3640965,24.855887,7.443e+10,16138.744,"","",,0,0,68.75,37.5,.76666667,95,,,,,4612,,40.544159,37.625809,38.821621,108.2635,40.544159,-.11730721,.40907693,,,0,0,1,0,1,10,,,,,,,,,,,,1.844838,1.7529129,0,,,,15.57,,,"Finland",23.578026,1.0566362,25.649033,21.507019,37.283516,1.6826522,40.581512,33.985519,,,,,,,,,4
"Finland",1972,,23.52,8.6999998,,,,,,,,,,,,,,,23.52,8.6999998,,,,,,,,,,2.7240773,2.7240772,33.2,14.8,13.4,7.7354856,3180.0059,23.635581,8.2440703,24.11928,8.019e+10,17283.974,"","",,0,0,68.75,37.5,.76666667,95,,,,,4640,,39.66573,37.251049,38.3918,104.8702,39.66573,-.11730721,.40907693,,,0,0,1,0,1,10,,,,,,,,,,,,2.455518,2.3329908,0,,,,14.820001,,,"",,,,,,,,,,,,,,,,,4
"Finland",1973,,22.83,8.1000004,,,,,,,,,,,,,,,22.83,8.1000004,,,,,,,,,,2.4526678,2.4526677,34,15.5,14,6.9838279,4176.2728,23.586728,13.772043,24.884997,8.579e+10,18386.343,"","",,0,0,81.25,50,.76666667,95,,,,,4666,,39.03463,35.897072,36.950878,112.5603,39.03463,-.11730721,.40907693,0,.5,0,0,1,0,1,10,2,0,1,6.5,,,,,,,,3.817662,3.6231093,0,,,,14.73,,,"",,,,,,,,,,,,,,,,,4
"Finland",1974,,20.860001,7.46,,,,,,,,,,,,,,,20.860001,7.46,,,,,,,,,,1.8565401,1.8565401,33.3,15.9,14.4,3.2365337,5301.5428,25.661841,22.071398,29.512089,8.857e+10,18882.307,"","",,0,0,81.25,50,.76666667,95,,,,,4691,,38.923191,33.512482,34.467979,119.7173,38.923191,-.11730721,.40907693,0,.5,0,0,1,0,1,10,2,0,1,6.5,0,0,,,,,,3.700646,3.5121655,0,,,,13.400001,,,"",,,,,,,,,,,,,,,,,4
"Finland",1975,,19.530001,5.9099998,,,,,,,,,,,,,,,19.530001,5.9099998,,,,,,,,,,2.6127265,2.6127264,36.1,15.6,13.9,1.8048978,6260.1913,22.117181,13.567993,28.178034,9.017e+10,19137.978,"Parliamentary","Left",1,0,0,81.25,50,.76666667,95,,.51,0,,4712,,41.540359,35.0019,35.97155,117.6814,41.540359,-.11730721,.40907693,0,.5,0,0,1,0,1,10,2,0,1,6.5,0,0,,,,,7.038e+11,3.340455,3.1698244,1,,,,13.620001,,,"Finland",23.471476,.73050529,24.903267,22.039684,40.328602,1.7234612,43.706585,36.950619,41.74828,1.7519943,45.18219,38.314369,16.857126,1.3065519,19.417969,14.296285,4
"Finland",1976,,20.389999,5.6599998,,,,,,,,,,,,,,,20.389999,5.6599998,,,,,,,,,,3.8851351,3.8851352,39.6,17.8,15.9,.34438286,6744.697,23.529555,13.124681,25.701959,9.048e+10,19146.083,"Parliamentary","Left",1,0,0,81.25,50,.76666667,94.8,,.7075,0,,4726,,41.911751,35.434299,36.425789,118.8924,41.911751,1.1108974,.69491941,0,.5,0,0,1,0,1,10,2,0,1,6.5,0,0,,,,,8.831e+11,3.000376,2.8433325,1,,,,14.73,,,"Finland",23.082233,.63039833,24.317814,21.846653,39.194172,1.5611836,42.254093,36.134251,41.062897,1.5620403,44.124496,38.001297,16.111938,1.1654259,18.396173,13.827703,4
"Finland",1977,,20.51,5.5100002,,,,,,,,,,,,,,,20.51,5.5100002,,,,,,,,,,5.8252427,5.8252425,39.8,16.9,15.3,.23951039,7074.3565,26.831367,9.4186622,25.519729,9.069e+10,19138.328,"Parliamentary","Left",1,0,0,81.25,50,.76666667,94.6,,.6417,0,,4739,,42.874771,35.799728,36.806149,120.6354,42.874771,1.1108974,.69491941,0,.5,0,0,1,0,1,10,2,0,1,6.5,0,0,,,,,8.342e+11,2.453689,2.329821,1,,,,15,,,"Finland",24.461494,.75887507,25.948889,22.9741,43.114151,1.8396186,46.719803,39.508499,43.212082,1.7579311,46.657627,39.766537,18.652657,1.4241862,21.444061,15.861252,4
"Finland",1978,,20.940001,5.1500001,,,,,,,,,,,,,,,20.940001,5.1500001,,,,,,,,,,7.2964994,7.2964993,36.5,14.6,13.1,2.9197081,7634.4824,27.839643,7.4541908,24.747234,9.334e+10,19640.637,"Parliamentary","Left",1,0,0,81.25,50,.76666667,94.4,,.5758,0,,4753,,42.900188,36.340858,37.271679,115.6527,42.900188,1.1108974,.69491941,0,.5,0,0,1,0,1,10,2,0,1,6.5,0,0,,,,,8.620e+11,2.37324,2.2537452,1,,,,15.790001,,,"",,,,,,,,,,,,,,,,,4
"Finland",1979,,20.09,4.8699999,,,,,,,,,,,,,,,20.09,4.8699999,,,,,,,,,,5.9583333,5.9583335,35.1,13.7,12.2,7.1219263,9339.1771,29.556624,8.3049796,28.513772,9.999e+10,20985.725,"Parliamentary","Left",1,0,0,81.25,50,.76666667,94.2,59.1,.51,0,,4765,,42.036201,36.52581,37.257111,114.5662,42.036201,1.1108974,.69491941,0,.5,0,0,1,0,1,10,2,0,1,6.5,0,0,,,,,9.936e+11,2.896158,2.7514076,1,,,,15.22,,,"",,,,,,,,,,,,,,,,,4
"Finland",1980,,17.799999,4.3200002,,,,,,,,,,,,,,,17.799999,4.3200002,,,,,,,,,,4.6683047,4.6683044,35.3,13.8,12.6,5.3890475,11232.275,30.799834,9.6355837,32.100232,1.054e+11,22047.963,"Parliamentary","Left",1,0,0,81.25,50,.76666667,94,,.51,4.9125524,,4780,,43.079361,36.98159,37.547058,118.4012,43.079361,1.1108974,.69491941,0,.5,0,0,1,0,1,10,2,0,2,7.5,1,0,,,,,1.360e+12,3.084481,2.9289178,1,,,,13.48,,,"",,,,,,,,,,,,,,,,,4
"Finland",1981,,16.209999,3.96,,,,,,,,,,,,,,,16.209999,3.96,,,,,,,,,,4.890865,4.8908648,37.3,15.2,13.7,1.2947744,10934.568,31.264766,11.653326,30.288234,1.067e+11,22238.381,"Parliamentary","Left",1,0,0,81.25,50,.76666667,94.2,58.9,.51,5.8912501,,4800,,44.4618,37.613499,38.096581,118.0223,44.4618,1.1108974,.69491941,0,.5,0,0,1,0,1,10,2,0,2,8.5,1,0,,,,,1.264e+12,3.177729,3.0142389,1,,,,12.249999,,,"Finland",20.146864,.52465433,21.175186,19.118542,38.157982,1.5973405,41.288769,35.027195,47.133053,2.0669498,51.184273,43.081833,18.011118,1.451501,20.85606,15.166176,4
"Finland",1982,,14.53,3.55,,,,,,,,,,,,,,,14.53,3.55,,,,,,,,,,5.3763441,5.3763442,36.4,15,13.5,3.0873542,10945.277,28.855268,9.0677222,28.682496,1.100e+11,22796.873,"Parliamentary","Left",1,0,0,81.25,50,.76666667,94.4,,.51,7.0188522,,4827,,46.541561,38.532211,38.954449,123.4255,46.541561,1.1108974,.69491941,0,.5,0,0,1,0,1,10,3,0,2,9.5,1,0,,,,2.759e+09,2.759e+09,4.249161,4.0330733,1,,,,10.98,,,"",,,,,,,,,,,,,,,,,4
"Finland",1983,,13.52,3.49,,,,,,,,,,,,,,,13.52,3.49,,,,,,,,,,5.4962436,5.4962435,36.1,15,13.4,3.1210573,10505.834,28.681733,8.2010459,28.692195,1.135e+11,23368.685,"Parliamentary","Right",1,1,0,81.25,50,.76666667,94.6,58.9,.51,8.6956339,,4856,,49.248638,39.2202,39.608311,127.6128,49.248638,1.1108974,.69491941,0,.5,0,0,1,0,1,10,3,0,2,9.5,0,0,,,,4.134e+09,4.134e+09,6.477959,6.1497235,0,,,,10.030001,,,"",,,,,,,,,,,,,,,,,4
"Finland",1984,,18.59,4.1100001,,,,,,,,,,,,,,,18.59,4.1100001,,,,,,,,,,5.1886792,5.1886792,37.6,15.4,14,3.2141281,10841.567,29.464653,8.4579441,27.094471,1.171e+11,23991.246,"Parliamentary","Right",1,1,0,81.25,50,.76666667,94.8,59.8,.51,10.65342,,4882,,51.571018,40.12352,40.48518,129.37379,51.571018,1.1108974,.69491941,0,.5,0,0,1,0,1,10,3,0,2,13,0,1,,,,4.167e+10,4.167e+10,9.101687,8.6398848,0,,,,14.48,,,"",,,,,,,,,,,,,,,,,4
"Finland",1985,,16.860001,4.0300002,,,,,,,,,,,,,,,16.860001,4.0300002,,,,,,,,,,5.0992604,5.0992603,39.1,16,14.6,3.5366932,11405.934,27.96946,5.2264609,27.300335,1.213e+11,24736.36,"Parliamentary","Right",1,1,0,81.25,50,.76666667,95,60.2,.51,13.798245,,4902,,56.08321,43.14819,43.489689,130.517,56.08321,1.1108974,.69491941,0,.5,0,0,1,0,1,10,3,0,2,13,0,0,,,,5.855e+09,5.855e+09,7.819992,7.4216156,0,,,,12.83,,,"Finland",20.464167,.35518232,21.160324,19.768009,39.392292,.9021101,41.160427,37.624157,48.038189,.82023144,49.645844,46.430534,18.928127,.68710214,20.274847,17.581408,4
"Finland",1986,,15.88,3.8599999,,,,,,,,,,,,,,,15.88,3.8599999,,,,,,,,,,5.2897705,5.2897706,40.3,16.8,15.4,2.7261381,14962.255,25.627989,4.786842,24.31782,1.246e+11,25328.308,"Parliamentary","Right",1,1,0,81.25,50,.76666667,94.8,60,.51,17.344448,,4918,,60.67411,45.202068,45.52393,137.78841,60.67411,1.1108974,.69491941,.5,.5,0,0,1,0,1,10,3,0,2,14,1,0,,.20900001,.38699999,1.169e+10,1.169e+10,11.92471,11.319707,0,,,,12.02,,,"Finland",20.628916,.28154737,21.180748,20.077084,39.594448,.65780514,40.883747,38.305149,47.894463,.53351587,48.940155,46.84877,18.965532,.4682132,19.88323,18.047834,4
"Finland",1987,,16.98,5.0300002,,,,,,,,,,,,,,,16.98,5.0300002,,,,,,,,,,5.1683634,5.1683636,38.7,15.2,14,3.559096,18580.659,24.985609,4.2756594,24.467536,1.290e+11,26155.478,"Parliamentary","Right",1,1,0,81.25,50,.76666667,94.6,60.1,.51,21.437834,,4932,,64.712914,45.88522,46.18317,144.0271,64.712914,1.1108974,.69491941,.5,.5,0,0,1,0,1,10,3,0,2,14,0,0,,.20900001,.39199999,1.999e+10,1.999e+10,18.57376,17.917961,0,,,,11.949999,,,"Finland",20.711014,.16312081,21.030731,20.391296,38.798355,.29201242,39.370701,38.226009,46.617531,.39517182,47.392067,45.842995,18.087341,.24561866,18.568754,17.605928,4
"Finland",1988,,17.360001,4.96,,,,,,,,,,,,,,,17.360001,4.96,,,,,,,,,,4.5168892,4.5168891,42,16.5,15.1,5.2098587,22056.702,23.895823,7.6784687,24.242385,1.357e+11,27438.265,"Parliamentary","Right",1,1,0,81.25,62.5,.76666667,94.4,60.3,.51,27.916759,,4946,,70.200737,47.62048,47.893768,150.3351,70.200737,1.1108974,.69491941,.5,.5,0,0,1,0,1,10,3,0,2,15,1,0,,.214,.39899999,3.055e+10,3.055e+10,24.49266,23.790114,0,,,,12.400001,,,"Finland",20.887222,.18619919,21.252172,20.522272,39.477211,.53091103,40.517796,38.436626,47.086124,.41713777,47.903713,46.268536,18.589989,.3905775,19.35552,17.824457,4
"Finland",1989,,17.110001,4.6999998,,,,,,,,,,,,,,,17.110001,4.6999998,,,,,,,,,,3.1776417,3.1776416,41.5,16.2,14.7,5.0877016,23983.846,23.013185,6.5336597,24.840275,1.426e+11,28730.333,"Parliamentary","Right",1,1,0,81.25,75,.76666667,94.2,,.44,38.189465,,4964,26.00098,76.615662,49.250221,49.515701,160.73669,76.615662,1.1108974,.69491941,.5,.5,0,0,1,0,1,10,3,0,2,14.25,0,0,,.21699999,.40599999,3.079e+10,3.079e+10,26.48698,25.413664,0,,,,12.410001,,,"Finland",21.009062,.18943386,21.380352,20.637772,39.644508,.6376344,40.894272,38.394745,46.99855,.57944018,48.134254,45.862846,18.635445,.50783235,19.630796,17.640093,4
"Finland",1990,,17.360001,5.8299999,,,,,,,,,,,,,,,17.360001,5.8299999,,,,,,,,,,3.0686613,3.0686612,42.9,16.8,14.9,.67578355,28380.549,22.133831,5.2020828,23.682013,1.436e+11,28796.525,"Parliamentary","Right",1,1,0,81.25,87.5,.76666667,94,58.5,.43,51.595047,100.04001,4986,20.9097,82.250969,49.649231,49.910561,170.5755,82.250969,1.1108974,.69491941,1,1,0,0,1,0,1,10,3,0,2,14.25,0,0,,.215,.40200001,2.272e+10,2.272e+10,19.28326,19.177182,0,,,,11.530001,,,"Finland",20.979836,.15970071,21.292849,20.666822,40.083355,.51686358,41.096409,39.070301,47.655113,.40443343,48.447803,46.862423,19.103518,.39240199,19.872625,18.33441,4
"Finland",1991,,16.950001,5.6399999,,,,,,,,,,,,,,,16.950001,5.6399999,,,,,,,,,,6.5031153,6.5031152,44.4,16.9,15,-5.9144259,25503.215,21.254111,1.5587544,22.202801,1.351e+11,26945.803,"Parliamentary","Right",1,1,0,81.25,87.5,.72361111,94.3,57.2,.39,63.459332,113.34261,5014,14.45019,92.617172,54.857929,55.190571,167.12379,92.617172,1.3730707,.75593549,1,1,0,0,1,0,1,10,3,0,3,16,1,0,,.213,.412,1.420e+10,1.420e+10,13.94815,14.017383,0,,,,11.310001,,,"Finland",20.940557,.17685039,21.287184,20.593931,40.715378,.28914499,41.282101,40.148655,48.567577,.38059312,49.313541,47.821613,19.774822,.24020322,20.245621,19.304024,4
"Finland",1992,,16.799999,5.5,,,,,,,,,,,,,,,16.799999,5.5,,,,,,,,,,11.594776,11.594776,44,15.9,14.3,-3.3246294,22337.487,25.523264,.92917382,24.677085,1.306e+11,25903.988,"Parliamentary","Right",1,1,0,81.25,87.5,.72361111,94.5,59.2,.39,76.364204,128.58556,5042,11.45389,93.284843,57.735271,58.21677,155.9122,93.284843,1.6352441,.81695163,1,1,0,0,1,0,1,10,3,0,3,16,0,0,,.212,.44299999,1.195e+10,1.195e+10,11.23829,13.219406,0,,,,11.299999,,,"Finland",20.800354,.12039647,21.036331,20.564377,42.089695,.55896801,43.185272,40.994118,50.575363,.44870976,51.454834,49.695892,21.289343,.46298373,22.196791,20.381895,4
"Finland",1993,,17.25,5.7199998,,,,,,,,,,,,,,,17.25,5.7199998,,,,,,,,,,16.201117,16.201117,43.5,14.7,14.4,-.73449331,17617.03,31.366329,1.8036976,26.77147,1.296e+11,25589.609,"Parliamentary","Right",1,1,0,81.25,87.5,.72361111,94.8,59.6,.39,96.332016,141.78812,5066,19.05814,85.325363,57.671021,58.265579,140.00841,85.325363,1.8974175,.87796777,1,1,0,0,1,0,1,10,3,1,3,17,1,0,,.215,.47099999,2.352e+10,2.352e+10,17.92108,22.304653,0,,,,11.530001,,,"Finland",20.742725,.11591759,20.969923,20.515528,43.675335,.72574753,45.097801,42.252869,52.497658,.58500755,53.644272,51.351044,22.932611,.6298635,24.167145,21.698078,4
"Finland",1994,,17.57,5.6700001,,,,,,,,,,,,,,,17.57,5.6700001,,,,,,,,,,16.425703,16.425703,45.5,15.9,15.4,3.939261,20305.584,34.028512,1.8425212,28.386656,1.348e+11,26483.248,"Parliamentary","Right",1,1,0,100,100,.72361111,95,61.3,.39,132.48972,158.85466,5089,31.87678,72.89537,55.120319,55.58041,124.474,72.89537,2.159591,.93898392,1,1,0,0,1,0,1,10,3,1,3,17,0,0,,.21699999,.48100001,3.823e+10,3.823e+10,26.77827,34.426329,0,,,,11.9,,,"Finland",21.032085,.16197398,21.349554,20.714617,45.262661,.60738838,46.453144,44.072178,53.52874,.40117142,54.315037,52.742443,24.230577,.48712254,25.185337,23.275818,4
"Finland",1995,,17.700001,6.1300001,,,,,,,,,,,,,,,17.700001,6.1300001,,,,,,,,,,15.265046,15.265046,44.5,16.1,13.8,4.2071306,26273.466,35.762409,4.1964362,28.306749,1.404e+11,27492.307,"Parliamentary","Right",1,1,0,100,100,.72361111,94.7,,.39,200.71965,231.79443,5108,34.51202,62.45298,52.374748,52.63023,114.2928,62.45298,2.4217641,1,1,1,0,0,1,0,1,10,3,1,3,17,0,0,,.222,.47999999,4.414e+10,4.414e+10,27.72104,38.170509,0,,,,11.570001,,,"Finland",21.578817,.28564474,22.138681,21.018953,47.501896,.3667458,48.220718,46.783073,54.572704,.48977256,55.532658,53.612751,25.92308,.30788869,26.526543,25.319618,4
"Finland",1996,,17.57,5.9299998,,,,,,,,,,,,,,,17.57,5.9299998,,,,,,,,,,14.393339,14.393338,45.7,17.7,14.9,3.6588331,25777.641,36.32765,-.09984096,29.409171,1.456e+11,28404.873,"Parliamentary","Right",1,1,0,100,100,.7,94.3,66.4,.39,292.65698,272.78226,5125,41.08799,59.534561,51.38221,51.607471,117.5076,59.534561,2.4217641,1,1,1,0,0,1,0,1,10,3,1,3,17,0,0,,.226,.48199999,6.136e+10,6.136e+10,29.54856,33.703136,0,,,,11.639999,,,"Finland",22.114649,.16334456,22.434805,21.794493,47.093353,.63720691,48.342278,45.844429,53.035892,.42677125,53.872364,52.199421,24.978704,.51923388,25.996403,23.961006,4
"Finland",1997,,18.690001,6.8299999,,,,,,,,,,,,,,,18.690001,6.8299999,,,,,,,,,,12.564819,12.564818,45,17.2,13.8,6.2518079,24676.497,37.800936,2.1185838,30.462894,1.547e+11,30091.073,"Parliamentary","Right",1,1,0,100,100,.7,94,65.2,.38,420.16205,310.86069,5140,52.6525,53.82859,47.125389,47.362541,110.9608,53.82859,2.4217641,1,1,1,0,0,1,0,1,10,3,1,3,17,0,0,,.237,.48500001,7.380e+10,7.380e+10,46.36854,44.731522,0,,,,11.860001,,,"Finland",22.898363,.11326724,23.120367,22.676359,47.303082,.81472886,48.899952,45.706211,51.581242,.65876907,52.872429,50.290054,24.40472,.72388726,25.82354,22.985901,4
"Finland",1998,,19.360001,7.6199999,,,,,,,,,,,,,,,19.360001,7.6199999,,,,,,,,,,11.413902,11.413902,44.8,17.6,13.5,5.4285126,25989.408,37.467395,3.1114275,29.55093,1.631e+11,31640.463,"Parliamentary","Right",1,1,0,100,100,.7,93.7,65.1,.38,551.54742,348.83719,5153,86.90384,50.35099,44.774681,45.018028,113.9053,50.35099,2.4217641,1,1,1,0,0,1,0,1,10,3,1,3,17,0,0,,.244,.479,1.548e+11,1.548e+11,65.64575,63.295851,0,,,,11.740001,,,"Finland",23.653749,.10939427,23.868162,23.439337,47.326729,.82922477,48.952011,45.701447,50.008198,.71136564,51.402473,48.613922,23.672977,.74318421,25.129618,22.216337,4
"Finland",1999,,21.139999,9.46,,,,,,,,,,,,,,,21.139999,9.46,,,,,,,,,,10.120202,10.120202,44.3,17.2,13,4.4441342,26178.792,37.602326,.94730291,28.633896,1.703e+11,32969.99,"Parliamentary","Left",1,0,0,100,100,.7,93.3,63.6,.38,633.76245,360.11066,5164.9902,190.3976,51.36063,46.48764,47.360512,107.4215,51.36063,2.4217641,1,1,1,0,0,1,0,1,10,3,1,3,17,0,0,,.25099999,.47999999,3.494e+11,3.494e+11,113.009,108.96194,1,,,,11.679999,,,"Finland",24.424133,.16457856,24.746708,24.101559,47.154087,.64792597,48.424023,45.884151,48.197468,.500916,49.179264,47.215672,22.729952,.53224379,23.773149,21.686754,4
"Finland",2000,,21.9,9.96,,,,,,,,,,,,,,,21.9,9.96,,,,,,,,,,9.7318008,9.731801,45.8,19.7,14,5.6348475,24253.25,42.086877,1.6304933,32.907435,1.799e+11,34755.569,"Parliamentary","Left",1,0,0,,,.7,93,63.2,.38,720.37091,396.0603,5171.98,246.0504,51.452309,46.25156,46.967918,115.1752,51.452309,2.4217641,1,1,1,0,0,1,0,1,10,3,1,3,17,0,0,,.255,.47600001,2.936e+11,2.936e+11,215.8493,208.24226,1,,,,11.94,,,"Finland",25.185415,.28946334,25.752764,24.618067,46.812485,.43205464,47.659313,45.965656,46.197811,.55207336,47.279877,45.115746,21.627069,.37190166,22.355997,20.898142,4
"Finland",2001,,20.57,8.8599997,,,,,,,,,,,,,,,20.57,8.8599997,,,,,,,,,,9.063214,9.0632143,43.2,17.6,13.6,2.580792,24913.245,39.712816,3.3334286,30.553113,1.845e+11,35571.454,"Parliamentary","Left",1,0,0,,,.66666667,,,.375,803.77661,423.48746,5187.96,192.3947,53.503391,45.129608,45.129608,121.8307,53.503391,2.4217641,1,1,1,0,0,1,0,1,10,3,1,3,17,0,0,,.26100001,.48100001,1.905e+11,1.905e+11,124.2059,119.72348,1,,,,11.71,,,"Finland",25.039387,.17274836,25.377974,24.7008,46.552235,.47032905,47.474079,45.63039,46.209629,.35900739,46.913284,45.505974,21.512846,.35837215,22.215256,20.810436,4
